Row_ID,Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Location_ID,Shipping_ID,Sales,Quantity,Discount,Profit,Actual_Fulfillment_Days,Shipping_Cost_Per_Unit,Shipping_Cost,Unit_Cost,Net_Profit,Net_Profit_Margin
7470,CA-2014-138100,2014-09-15,2014-09-20,AA-10315,FUR-FU-10002456,LOC-0165,STD_E,14.56,2,0.0,6.2608,5,2.25,4.5,4.1496,1.7607999999999997,12.093406593406591
7471,CA-2015-100734,2015-09-15,2015-09-20,AC-10615,OFF-BI-10002609,LOC-0106,STD_E,3.576,4,0.7,-2.8608,5,1.5,6.0,1.6092,-8.8608,-247.78523489932886
7472,CA-2015-100734,2015-09-15,2015-09-20,AC-10615,OFF-ST-10001522,LOC-0106,STD_E,147.184,2,0.2,-29.4368,5,2.25,4.5,88.3104,-33.936800000000005,-23.057397543211223
7473,CA-2016-139997,2016-07-01,2016-07-03,EM-14140,TEC-CO-10000971,LOC-0518,FC_W,1499.95,5,0.0,449.985,2,19.5,97.5,209.99300000000002,352.485,23.499783326110872
7474,CA-2016-109652,2016-04-10,2016-04-15,QJ-19255,OFF-AR-10000034,LOC-0156,STD_C,13.568,4,0.2,3.2224,5,1.2,4.8,2.5864,-1.5776,-11.627358490566039
7475,CA-2014-167199,2014-01-06,2014-01-10,ME-17320,FUR-CH-10004063,LOC-0001,STD_S,2573.82,9,0.0,746.4078,4,3.0,27.0,203.0458,719.4078,27.950975592698786
7476,CA-2014-167199,2014-01-06,2014-01-10,ME-17320,OFF-BI-10004632,LOC-0001,STD_S,609.98,2,0.0,274.491,4,1.0,2.0,167.74450000000002,272.491,44.672120397390074
7477,CA-2014-167199,2014-01-06,2014-01-10,ME-17320,OFF-AR-10001662,LOC-0001,STD_S,5.48,2,0.0,1.4796,4,1.0,2.0,2.0002000000000004,-0.5204,-9.496350364963503
7478,CA-2014-167199,2014-01-06,2014-01-10,ME-17320,TEC-PH-10004977,LOC-0001,STD_S,391.98,2,0.0,113.6742,4,1.5,3.0,139.15290000000002,110.6742,28.234654829328026
7479,CA-2014-167199,2014-01-06,2014-01-10,ME-17320,TEC-PH-10004539,LOC-0001,STD_S,755.96,4,0.0,204.1092,4,1.5,6.0,137.9627,198.1092,26.206307212021795
7480,CA-2014-167199,2014-01-06,2014-01-10,ME-17320,OFF-FA-10001883,LOC-0001,STD_S,31.12,4,0.0,0.3112,4,1.0,4.0,7.7022,-3.6888,-11.853470437017995
7481,CA-2014-167199,2014-01-06,2014-01-10,ME-17320,OFF-PA-10000955,LOC-0001,STD_S,6.54,1,0.0,3.0084,4,1.0,1.0,3.5316,2.0084,30.709480122324155
7482,CA-2016-124583,2016-09-01,2016-09-03,LB-16795,OFF-EN-10002500,LOC-0126,SC_W,12.78,1,0.0,5.751,2,4.0,4.0,7.028999999999999,1.7510000000000003,13.701095461658847
7483,CA-2014-113964,2014-09-23,2014-09-30,JP-16135,OFF-BI-10004654,LOC-0165,STD_E,18.464,4,0.2,6.924,7,1.5,6.0,2.885,0.9240000000000004,5.004332755632585
7484,CA-2014-129938,2014-12-15,2014-12-17,EB-13705,FUR-CH-10003774,LOC-0012,SC_E,445.802,7,0.3,-108.2662,2,9.0,63.0,79.1526,-171.2662,-38.41754859780799
7485,CA-2017-135111,2017-12-28,2018-01-02,CS-12400,OFF-AR-10004707,LOC-0490,STD_C,2.48,1,0.0,0.868,5,1.2,1.2,1.612,-0.33199999999999996,-13.387096774193546
7486,CA-2017-135111,2017-12-28,2018-01-02,CS-12400,OFF-BI-10004040,LOC-0490,STD_C,25.9,5,0.0,12.691,5,1.2,6.0,2.6417999999999995,6.691000000000001,25.83397683397684
7487,US-2015-134558,2015-12-19,2015-12-24,PM-19135,OFF-PA-10001184,LOC-0355,SC_E,29.9,5,0.0,14.651,5,3.0,15.0,3.0498,-0.3490000000000002,-1.1672240802675593
7488,US-2015-134558,2015-12-19,2015-12-24,PM-19135,TEC-AC-10004145,LOC-0355,SC_E,2249.91,9,0.0,517.4793,5,3.0,27.0,192.4923,490.47929999999997,21.799951998079923
7489,US-2015-134558,2015-12-19,2015-12-24,PM-19135,FUR-TA-10003473,LOC-0355,SC_E,1053.164,4,0.3,-105.3164,5,9.0,36.0,289.6201,-141.3164,-13.418271038508722
7490,CA-2017-157196,2017-11-05,2017-11-09,AA-10645,OFF-PA-10003172,LOC-0189,STD_W,12.96,2,0.0,6.2208,4,2.5,5.0,3.3696000000000006,1.2207999999999997,9.41975308641975
7491,CA-2015-108672,2015-09-10,2015-09-16,FA-14230,FUR-FU-10003799,LOC-0004,STD_W,106.68,6,0.0,33.0708,6,3.75,22.5,12.268200000000002,10.570799999999998,9.908886389201347
7492,US-2017-118598,2017-11-16,2017-11-16,CM-12190,TEC-PH-10002583,LOC-0550,SD_E,119.94,6,0.0,5.997,0,12.75,76.5,18.9905,-70.503,-58.78189094547274
7493,US-2017-160836,2017-09-11,2017-09-16,CC-12475,OFF-PA-10004239,LOC-0033,STD_C,10.272,3,0.2,3.21,5,1.2,3.5999999999999996,2.354,-0.3899999999999997,-3.796728971962614
7494,US-2017-160836,2017-09-11,2017-09-16,CC-12475,FUR-TA-10002855,LOC-0033,STD_C,512.19,5,0.3,-65.853,5,3.5999999999999996,18.0,115.6086,-83.853,-16.371463714637144
7495,US-2017-160836,2017-09-11,2017-09-16,CC-12475,OFF-AP-10001626,LOC-0033,STD_C,1.556,2,0.8,-4.2012,5,1.7999999999999998,3.5999999999999996,2.8786,-7.8012,-501.36246786632387
7496,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,OFF-BI-10004022,LOC-0279,STD_W,4.448,2,0.2,1.4456,4,2.5,5.0,1.5012000000000003,-3.5544000000000002,-79.91007194244604
7497,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,FUR-FU-10003601,LOC-0279,STD_W,276.69,3,0.0,49.8042,4,3.75,11.25,75.62859999999999,38.5542,13.934077848856122
7498,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,OFF-FA-10000490,LOC-0279,STD_W,4.96,4,0.0,2.3312,4,2.5,10.0,0.6572,-7.6688,-154.61290322580646
7499,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,OFF-AR-10004042,LOC-0279,STD_W,71.92,4,0.0,20.8568,4,2.5,10.0,12.7658,10.8568,15.095661846496105
7500,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,FUR-FU-10002960,LOC-0279,STD_W,18.84,3,0.0,7.9128,4,3.75,11.25,3.6424,-3.3372,-17.713375796178347
7501,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,TEC-AC-10000991,LOC-0279,STD_W,140.97,3,0.0,19.7358,4,2.5,7.5,40.4114,12.235800000000001,8.679719089167909
7502,CA-2017-121048,2017-07-14,2017-07-18,TC-21295,TEC-PH-10004977,LOC-0279,STD_W,470.376,3,0.2,52.9173,4,3.75,11.25,139.1529,41.6673,8.858296341650084
7503,US-2017-120147,2017-03-30,2017-03-30,TB-21400,OFF-AR-10000817,LOC-0002,SD_W,6.08,2,0.0,2.0672,0,10.5,21.0,2.0064,-18.9328,-311.39473684210526
7504,US-2017-120147,2017-03-30,2017-03-30,TB-21400,TEC-PH-10002447,LOC-0002,SD_W,164.792,1,0.2,18.5391,0,15.75,15.75,146.2529,2.7891000000000012,1.6924972086023602
7505,CA-2016-158043,2016-01-31,2016-02-04,JK-15325,OFF-EN-10003134,LOC-0592,SC_E,23.36,2,0.0,11.68,4,3.0,6.0,5.84,5.68,24.315068493150687
7506,US-2017-106579,2017-06-08,2017-06-13,BW-11200,OFF-BI-10000309,LOC-0301,STD_C,12.176,4,0.8,-18.8728,5,1.2,4.8,7.7622,-23.672800000000002,-194.42181340341656
7507,CA-2014-115889,2014-11-02,2014-11-06,SH-20395,TEC-PH-10001615,LOC-0035,STD_W,46.384,2,0.2,5.2182,4,3.75,7.5,20.5829,-2.2817999999999996,-4.919368747844084
7508,CA-2014-115889,2014-11-02,2014-11-06,SH-20395,OFF-ST-10003208,LOC-0035,STD_W,362.92,2,0.0,105.2468,4,3.75,7.5,128.8366,97.7468,26.93342885484404
7509,US-2017-161935,2017-07-14,2017-07-18,JL-15835,OFF-PA-10000605,LOC-0048,STD_E,9.248,2,0.2,3.3524,4,1.5,3.0,2.9478,0.3523999999999998,3.810553633217992
7510,US-2017-161935,2017-07-14,2017-07-18,JL-15835,TEC-PH-10000560,LOC-0048,STD_E,1889.946,9,0.4,-377.9892,4,2.25,20.25,251.9928,-398.2392,-21.07145918454813
7511,US-2017-161935,2017-07-14,2017-07-18,JL-15835,OFF-ST-10003455,LOC-0048,STD_E,62.04,5,0.2,4.653,4,2.25,11.25,11.4774,-6.597,-10.633462282398455
7512,US-2017-161935,2017-07-14,2017-07-18,JL-15835,FUR-FU-10002937,LOC-0048,STD_E,396.92,5,0.2,148.845,4,2.25,11.25,49.615,137.595,34.665675702912424
7513,US-2017-161935,2017-07-14,2017-07-18,JL-15835,OFF-ST-10001837,LOC-0048,STD_E,239.456,7,0.2,17.9592,4,2.25,15.75,31.6424,2.209199999999999,0.9225912067352663
7514,US-2017-161935,2017-07-14,2017-07-18,JL-15835,OFF-AR-10004757,LOC-0048,STD_E,13.12,5,0.2,2.132,4,1.5,7.5,2.1976,-5.368,-40.91463414634147
7515,US-2017-167920,2017-12-09,2017-12-12,JL-15835,OFF-BI-10004236,LOC-0127,SC_S,29.36,2,0.0,13.5056,3,2.2,4.4,7.9272,9.105599999999999,31.013623978201633
7516,US-2017-167920,2017-12-09,2017-12-12,JL-15835,OFF-AP-10000159,LOC-0127,SC_S,214.9,5,0.0,62.321,3,3.3000000000000003,16.5,30.515800000000002,45.821,21.322010237319684
7517,US-2017-167920,2017-12-09,2017-12-12,JL-15835,OFF-BI-10003274,LOC-0127,SC_S,15.92,4,0.0,7.4824,3,2.2,8.8,2.1094,-1.3176000000000005,-8.276381909547743
7518,US-2017-167920,2017-12-09,2017-12-12,JL-15835,TEC-AC-10001013,LOC-0127,SC_S,146.45,5,0.0,48.3285,3,2.2,11.0,19.624299999999998,37.3285,25.48890406282008
7519,US-2017-167920,2017-12-09,2017-12-12,JL-15835,OFF-ST-10004963,LOC-0127,SC_S,15.14,1,0.0,0.6056,3,3.3000000000000003,3.3000000000000003,14.5344,-2.6944000000000004,-17.79656538969617
7520,US-2017-167920,2017-12-09,2017-12-12,JL-15835,OFF-LA-10004409,LOC-0127,SC_S,5.76,2,0.0,2.6496,3,2.2,4.4,1.5552,-1.7504000000000004,-30.3888888888889
7521,US-2017-167920,2017-12-09,2017-12-12,JL-15835,TEC-CO-10001046,LOC-0127,SC_S,1399.98,2,0.0,629.991,3,6.6000000000000005,13.200000000000001,384.9945,616.7909999999999,44.057129387562675
7522,CA-2016-162383,2016-09-05,2016-09-11,MD-17350,OFF-BI-10002824,LOC-0403,STD_E,8.952,2,0.7,-7.46,6,1.5,3.0,8.206,-10.46,-116.84539767649689
7523,CA-2016-162383,2016-09-05,2016-09-11,MD-17350,OFF-BI-10001757,LOC-0403,STD_E,8.856,6,0.7,-6.4944,6,1.5,9.0,2.5584000000000002,-15.494399999999999,-174.95934959349592
7524,CA-2016-162383,2016-09-05,2016-09-11,MD-17350,FUR-CH-10004477,LOC-0403,STD_E,85.246,2,0.3,-1.2178,6,4.5,9.0,43.231899999999996,-10.2178,-11.986251554325131
7525,CA-2014-125731,2014-09-10,2014-09-16,CL-12565,OFF-EN-10003072,LOC-0427,STD_W,21.728,7,0.2,7.6048,6,2.5,17.5,2.0176000000000003,-9.895199999999999,-45.541237113402055
7526,CA-2014-125731,2014-09-10,2014-09-16,CL-12565,FUR-CH-10003973,LOC-0427,STD_W,1487.04,5,0.2,148.704,6,7.5,37.5,267.6672,111.20400000000001,7.478211749515817
7527,US-2017-106145,2017-09-26,2017-09-26,RA-19885,OFF-EN-10001028,LOC-0010,SD_W,71.88,6,0.0,33.0648,0,10.5,63.0,6.4692,-29.935200000000002,-41.646076794657766
7528,US-2017-106145,2017-09-26,2017-09-26,RA-19885,FUR-FU-10003829,LOC-0010,SD_W,9.24,3,0.0,2.9568,0,15.75,47.25,2.0944000000000003,-44.2932,-479.3636363636363
7529,US-2017-106145,2017-09-26,2017-09-26,RA-19885,OFF-PA-10002245,LOC-0010,SD_W,35.88,6,0.0,16.146,0,10.5,63.0,3.289,-46.854,-130.58528428093646
7530,US-2017-106145,2017-09-26,2017-09-26,RA-19885,OFF-BI-10002215,LOC-0010,SD_W,17.04,3,0.2,5.538,0,10.5,31.5,3.8339999999999996,-25.962,-152.35915492957747
7531,US-2017-106145,2017-09-26,2017-09-26,RA-19885,OFF-BI-10003925,LOC-0010,SD_W,931.176,3,0.2,314.2719,0,10.5,31.5,205.63469999999998,282.7719,30.367180855176677
7532,CA-2016-107146,2016-06-17,2016-06-19,LC-16885,FUR-FU-10002298,LOC-0593,FC_W,266.352,3,0.2,-13.3176,2,9.75,29.25,93.2232,-42.5676,-15.981708415930798
7533,CA-2016-107146,2016-06-17,2016-06-19,LC-16885,FUR-CH-10004853,LOC-0593,FC_W,483.136,4,0.2,54.3528,2,19.5,78.0,107.1958,-23.647199999999998,-4.894522453305073
7534,US-2017-134642,2017-02-25,2017-03-01,SW-20245,FUR-CH-10002880,LOC-0254,STD_S,196.784,2,0.2,-22.1382,4,3.0,6.0,109.4611,-28.1382,-14.299028376290757
7535,US-2017-134642,2017-02-25,2017-03-01,SW-20245,FUR-BO-10004709,LOC-0254,STD_S,231.92,5,0.2,5.798,4,3.0,15.0,45.224399999999996,-9.202,-3.967747499137634
7536,US-2017-160143,2017-03-31,2017-04-07,HG-14965,OFF-SU-10004231,LOC-0026,STD_W,29.7,3,0.0,8.019,7,2.5,7.5,7.226999999999999,0.5190000000000001,1.747474747474748
7537,CA-2017-103415,2017-12-03,2017-12-08,MV-17485,FUR-FU-10000820,LOC-0017,STD_C,13.592,2,0.6,-14.2716,5,1.7999999999999998,3.5999999999999996,13.931799999999999,-17.8716,-131.4861683343143
7538,CA-2016-106460,2016-02-19,2016-02-22,GT-14710,OFF-PA-10001736,LOC-0010,SC_W,70.88,2,0.0,33.3136,3,4.0,8.0,18.783199999999997,25.3136,35.71331828442438
7539,US-2017-112347,2017-12-02,2017-12-06,BS-11380,OFF-ST-10003306,LOC-0077,STD_W,114.288,1,0.2,12.8574,4,3.75,3.75,101.4306,9.1074,7.968815623687527
7540,US-2017-112347,2017-12-02,2017-12-06,BS-11380,OFF-BI-10003707,LOC-0077,STD_W,36.624,8,0.7,-24.416,4,2.5,20.0,7.630000000000001,-44.416,-121.27566622979464
7541,US-2017-112347,2017-12-02,2017-12-06,BS-11380,FUR-BO-10003546,LOC-0077,STD_W,242.352,8,0.7,-363.528,4,7.5,60.0,75.735,-423.528,-174.75737769855417
7542,US-2017-112347,2017-12-02,2017-12-06,BS-11380,TEC-PH-10000213,LOC-0077,STD_W,49.616,2,0.2,4.9616,4,3.75,7.5,22.3272,-2.5384,-5.116091583360207
7543,US-2017-112347,2017-12-02,2017-12-06,BS-11380,FUR-FU-10001488,LOC-0077,STD_W,508.704,6,0.2,0.0,4,3.75,22.5,84.784,-22.5,-4.423004340441593
7544,US-2017-112347,2017-12-02,2017-12-06,BS-11380,TEC-PH-10004833,LOC-0077,STD_W,57.36,6,0.2,-14.34,4,3.75,22.5,11.950000000000001,-36.84,-64.22594142259415
7545,US-2017-112347,2017-12-02,2017-12-06,BS-11380,FUR-CH-10002335,LOC-0077,STD_W,906.68,5,0.2,68.001,4,7.5,37.5,167.73579999999998,30.501000000000005,3.3640314113027756
7546,CA-2014-103492,2014-10-10,2014-10-15,CM-12715,TEC-PH-10001128,LOC-0144,STD_C,719.952,6,0.2,71.9952,5,1.7999999999999998,10.799999999999999,107.9928,61.1952,8.499899993332889
7547,CA-2014-103492,2014-10-10,2014-10-15,CM-12715,TEC-PH-10004667,LOC-0144,STD_C,755.944,7,0.2,66.1451,5,1.7999999999999998,12.599999999999998,98.5427,53.545100000000005,7.083209867397586
7548,CA-2014-103492,2014-10-10,2014-10-15,CM-12715,OFF-BI-10004817,LOC-0144,STD_C,11.98,5,0.8,-19.168,5,1.2,6.0,6.2296,-25.168,-210.08347245409013
7549,CA-2014-103492,2014-10-10,2014-10-15,CM-12715,OFF-BI-10004140,LOC-0144,STD_C,0.898,1,0.8,-1.5715,5,1.2,1.2,2.4695,-2.7714999999999996,-308.63028953229394
7550,CA-2016-136595,2016-09-05,2016-09-07,EM-13825,FUR-FU-10004671,LOC-0067,FC_C,21.204,3,0.6,-11.6622,2,6.75,20.25,10.9554,-31.9122,-150.50084889643463
7551,CA-2014-140396,2014-11-20,2014-11-25,KH-16330,OFF-EN-10002592,LOC-0024,STD_E,34.74,3,0.0,17.37,5,1.5,4.5,5.79,12.870000000000001,37.04663212435233
7552,CA-2014-140396,2014-11-20,2014-11-25,KH-16330,TEC-PH-10004447,LOC-0024,STD_E,833.94,6,0.0,216.8244,5,2.25,13.5,102.85260000000001,203.3244,24.381178502050503
7553,CA-2014-140396,2014-11-20,2014-11-25,KH-16330,OFF-BI-10003669,LOC-0024,STD_E,12.96,3,0.2,4.536,5,1.5,4.5,2.8080000000000003,0.03599999999999959,0.27777777777777457
7554,CA-2014-140396,2014-11-20,2014-11-25,KH-16330,OFF-PA-10000223,LOC-0024,STD_E,25.92,4,0.0,12.4416,5,1.5,6.0,3.3696000000000006,6.441599999999999,24.851851851851848
7555,CA-2014-114181,2014-05-10,2014-05-14,AF-10885,FUR-BO-10004467,LOC-0064,SC_E,349.965,7,0.5,-216.9783,4,9.0,63.0,80.99189999999999,-279.9783,-80.001800180018
7556,CA-2014-114181,2014-05-10,2014-05-14,AF-10885,OFF-AR-10000716,LOC-0064,SC_E,22.32,5,0.2,5.301,4,3.0,15.0,3.4037999999999995,-9.699,-43.454301075268816
7557,CA-2017-159506,2017-11-27,2017-12-02,JR-16210,OFF-PA-10003641,LOC-0135,STD_C,158.28,6,0.0,72.8088,5,1.2,7.199999999999999,14.245199999999999,65.6088,41.4510993176649
7558,CA-2017-159506,2017-11-27,2017-12-02,JR-16210,OFF-BI-10004519,LOC-0135,STD_C,497.94,3,0.0,224.073,5,1.2,3.5999999999999996,91.28899999999999,220.473,44.27702132787083
7559,US-2014-137155,2014-11-01,2014-11-05,DL-12925,OFF-AP-10002518,LOC-0255,STD_E,533.94,3,0.0,154.8426,4,2.25,6.75,126.36580000000002,148.0926,27.735813012698053
7560,US-2014-137155,2014-11-01,2014-11-05,DL-12925,OFF-PA-10000806,LOC-0255,STD_E,167.94,3,0.0,82.2906,4,1.5,4.5,28.5498,77.7906,46.32047159699893
7561,US-2014-137155,2014-11-01,2014-11-05,DL-12925,FUR-FU-10003142,LOC-0255,STD_E,31.68,6,0.0,9.8208,4,2.25,13.5,3.6432,-3.6792,-11.613636363636363
7562,CA-2016-105746,2016-12-30,2017-01-01,BD-11605,FUR-CH-10000454,LOC-0208,FC_E,170.786,1,0.3,0.0,2,15.0,15.0,170.786,-15.0,-8.782921316735564
7563,US-2016-104815,2016-09-03,2016-09-07,RB-19570,FUR-BO-10003894,LOC-0027,STD_C,198.744,4,0.3,0.0,4,3.5999999999999996,14.399999999999999,49.686,-14.399999999999999,-7.245501750996255
7564,CA-2017-157672,2017-10-05,2017-10-07,RB-19795,TEC-AC-10001714,LOC-0077,FC_W,63.824,2,0.2,13.5626,2,6.5,13.0,25.130699999999997,0.5625999999999998,0.8814865881173223
7565,US-2016-166660,2016-01-30,2016-02-01,TB-21250,FUR-CH-10001190,LOC-0006,SC_W,435.168,4,0.2,-59.8356,2,12.0,48.0,123.7509,-107.8356,-24.78022281050077
7566,US-2016-166660,2016-01-30,2016-02-01,TB-21250,FUR-BO-10000468,LOC-0006,SC_W,48.58,1,0.0,7.7728,2,12.0,12.0,40.807199999999995,-4.2272,-8.70152326060107
7567,CA-2017-140802,2017-04-21,2017-04-23,KN-16390,TEC-AC-10001998,LOC-0033,FC_C,47.976,3,0.2,8.3958,2,4.5,13.5,13.193399999999999,-5.1042000000000005,-10.639069534767385
7568,CA-2017-140802,2017-04-21,2017-04-23,KN-16390,OFF-PA-10001534,LOC-0033,FC_C,20.736,4,0.2,7.2576,2,4.5,18.0,3.3696,-10.7424,-51.80555555555555
7569,CA-2014-133830,2014-12-05,2014-12-10,RL-19615,OFF-AR-10003045,LOC-0063,STD_W,26.46,9,0.0,11.907,5,2.5,22.5,1.617,-10.593,-40.034013605442176
7570,CA-2014-133830,2014-12-05,2014-12-10,RL-19615,OFF-PA-10001363,LOC-0063,STD_W,49.12,4,0.0,23.0864,5,2.5,10.0,6.508399999999999,13.086400000000001,26.641693811074923
7571,CA-2014-133830,2014-12-05,2014-12-10,RL-19615,OFF-FA-10002280,LOC-0063,STD_W,15.0,3,0.0,7.2,5,2.5,7.5,2.6,-0.2999999999999998,-1.9999999999999987
7572,CA-2014-100916,2014-10-21,2014-10-26,FH-14275,OFF-ST-10003479,LOC-0389,STD_S,194.7,5,0.0,9.735,5,1.5,7.5,36.992999999999995,2.2349999999999994,1.147919876733436
7573,CA-2014-100916,2014-10-21,2014-10-26,FH-14275,FUR-TA-10004607,LOC-0389,STD_S,591.32,4,0.0,112.3508,5,3.0,12.0,119.74230000000001,100.3508,16.970641953595344
7574,CA-2014-100916,2014-10-21,2014-10-26,FH-14275,OFF-AR-10001022,LOC-0389,STD_S,2.84,1,0.0,0.8804,5,1.0,1.0,1.9596,-0.11960000000000004,-4.211267605633805
7575,CA-2015-129532,2015-12-08,2015-12-12,YS-21880,OFF-ST-10004186,LOC-0002,STD_W,221.96,2,0.0,4.4392,4,3.75,7.5,108.7604,-3.0608000000000004,-1.3789872049017842
7576,CA-2015-129532,2015-12-08,2015-12-12,YS-21880,TEC-AC-10000865,LOC-0002,STD_W,236.0,4,0.0,40.12,4,2.5,10.0,48.97,30.119999999999997,12.762711864406779
7577,CA-2014-134726,2014-11-02,2014-11-07,SW-20755,TEC-AC-10000023,LOC-0061,SC_W,41.94,2,0.0,15.0984,5,4.0,8.0,13.4208,7.0984,16.925131139723415
7578,CA-2014-134726,2014-11-02,2014-11-07,SW-20755,TEC-PH-10001750,LOC-0061,SC_W,52.792,1,0.2,4.6193,5,6.0,6.0,48.1727,-1.3807,-2.61535838763449
7579,CA-2016-138597,2016-12-18,2016-12-21,PN-18775,FUR-CH-10004997,LOC-0199,FC_C,563.94,3,0.0,112.788,3,13.5,40.5,150.38400000000001,72.288,12.818384934567506
7580,CA-2015-123113,2015-11-23,2015-11-27,AT-10735,OFF-AP-10000275,LOC-0093,SC_E,2625.12,8,0.0,735.0336,4,4.5,36.0,236.2608,699.0336,26.628634119583104
7581,CA-2015-123113,2015-11-23,2015-11-27,AT-10735,OFF-AR-10004999,LOC-0093,SC_E,17.94,3,0.0,4.485,4,3.0,9.0,4.485,-4.515,-25.16722408026755
7582,CA-2015-169656,2015-08-13,2015-08-16,EJ-13720,OFF-ST-10003816,LOC-0106,FC_E,422.856,3,0.2,15.8571,3,7.5,22.5,135.6663,-6.642899999999999,-1.5709603269198025
7583,CA-2015-142734,2015-04-16,2015-04-21,DM-13345,FUR-CH-10003968,LOC-0024,STD_E,127.764,2,0.1,2.8392,5,4.5,9.0,62.462399999999995,-6.1608,-4.822015591246361
7584,CA-2014-163223,2014-03-21,2014-03-25,KH-16690,TEC-PH-10000730,LOC-0029,STD_S,3499.93,7,0.0,909.9818,4,1.5,10.5,369.9926,899.4818,25.69999399988
7585,CA-2014-163223,2014-03-21,2014-03-25,KH-16690,OFF-LA-10004409,LOC-0029,STD_S,14.4,5,0.0,6.624,4,1.0,5.0,1.5552000000000001,1.6239999999999997,11.277777777777775
7586,CA-2014-163223,2014-03-21,2014-03-25,KH-16690,OFF-PA-10000675,LOC-0029,STD_S,122.97,3,0.0,60.2553,4,1.0,3.0,20.9049,57.2553,46.56038058062942
7587,CA-2014-163223,2014-03-21,2014-03-25,KH-16690,OFF-AR-10001573,LOC-0029,STD_S,9.32,4,0.0,2.7028,4,1.0,4.0,1.6543,-1.2972000000000001,-13.918454935622318
7588,CA-2014-163223,2014-03-21,2014-03-25,KH-16690,OFF-BI-10001597,LOC-0029,STD_S,122.94,3,0.0,59.0112,4,1.0,3.0,21.3096,56.0112,45.55978526110298
7589,CA-2017-122945,2017-11-16,2017-11-22,MB-18085,FUR-FU-10001196,LOC-0053,STD_W,17.31,3,0.0,5.193,6,3.75,11.25,4.039,-6.057,-34.991334488734836
7590,CA-2015-139738,2015-09-25,2015-09-29,DK-12895,OFF-AR-10004602,LOC-0229,STD_C,128.744,7,0.2,12.8744,4,1.2,8.4,16.5528,4.474399999999999,3.4754240974336668
7591,CA-2016-158778,2016-09-05,2016-09-09,DB-13210,FUR-FU-10000260,LOC-0064,STD_E,58.248,9,0.2,11.6496,4,2.25,20.25,5.1776,-8.6004,-14.765142150803461
7592,CA-2016-158778,2016-09-05,2016-09-09,DB-13210,FUR-CH-10001146,LOC-0064,STD_E,71.246,2,0.3,-19.3382,4,4.5,9.0,45.2921,-28.3382,-39.775145271313484
7593,CA-2016-158778,2016-09-05,2016-09-09,DB-13210,OFF-AR-10000896,LOC-0064,STD_E,7.872,3,0.2,0.5904,4,1.5,4.5,2.4272,-3.9096,-49.66463414634147
7594,CA-2016-158778,2016-09-05,2016-09-09,DB-13210,FUR-CH-10000309,LOC-0064,STD_E,887.271,3,0.3,-63.3765,4,4.5,13.5,316.8825,-76.8765,-8.66437649827392
7595,CA-2017-119655,2017-04-20,2017-04-24,CV-12295,OFF-BI-10001989,LOC-0152,STD_C,146.86,7,0.0,70.4928,4,1.2,8.4,10.909600000000001,62.092800000000004,42.280266920877025
7596,CA-2017-119655,2017-04-20,2017-04-24,CV-12295,OFF-BI-10001036,LOC-0152,STD_C,36.56,4,0.0,18.28,4,1.2,4.8,4.57,13.48,36.87089715536105
7597,CA-2015-164567,2015-06-15,2015-06-19,GK-14620,TEC-PH-10002103,LOC-0026,STD_W,225.576,3,0.2,22.5576,4,3.75,11.25,67.6728,11.3076,5.01276731567188
7598,CA-2014-131947,2014-09-17,2014-09-22,JA-15970,OFF-AR-10001473,LOC-0330,STD_W,5.248,2,0.2,0.4592,5,2.5,5.0,2.3944,-4.5408,-86.52439024390245
7599,CA-2014-131947,2014-09-17,2014-09-22,JA-15970,OFF-AR-10000411,LOC-0330,STD_W,38.256,3,0.2,4.782,5,2.5,7.5,11.158000000000001,-2.718,-7.104767879548306
7600,CA-2014-131947,2014-09-17,2014-09-22,JA-15970,OFF-PA-10000246,LOC-0330,STD_W,40.24,5,0.2,13.078,5,2.5,12.5,5.4324,0.5779999999999994,1.4363817097415492
7601,CA-2014-131947,2014-09-17,2014-09-22,JA-15970,TEC-MA-10004086,LOC-0330,STD_W,29.925,5,0.7,-21.945,5,7.5,37.5,10.374,-59.445,-198.64661654135338
7602,CA-2014-131947,2014-09-17,2014-09-22,JA-15970,OFF-PA-10003039,LOC-0330,STD_W,148.704,6,0.2,46.47,5,2.5,15.0,17.039,31.47,21.162846998063266
7603,CA-2014-131947,2014-09-17,2014-09-22,JA-15970,TEC-AC-10004633,LOC-0330,STD_W,55.92,10,0.2,16.776,5,2.5,25.0,3.9144000000000005,-8.224,-14.706723891273246
7604,CA-2016-152520,2016-07-08,2016-07-12,TH-21115,OFF-PA-10000289,LOC-0259,STD_E,12.96,2,0.0,6.2208,4,1.5,3.0,3.3696000000000006,3.2207999999999997,24.851851851851848
7605,CA-2016-101791,2016-05-27,2016-05-31,BS-11665,FUR-FU-10003247,LOC-0037,STD_C,25.176,3,0.6,-33.3582,4,1.7999999999999998,5.3999999999999995,19.5114,-38.758199999999995,-153.94899904671115
